date,time,open,high,low,close,roc_5,sma_7,sma_14,sma_21,ema_9,sd_7,sd_21,macd,macd_signal,middleband_21,upperband_21,lowerband_21,rsi_14
2024-08-31 21:32:00,1725114720000,59130.0,59158.0,59130.0,59143.0,0.0009377603655861323,59103.71142857143,59085.84071428572,59081.009047619045,59078.59046479131,22.93791288719402,26.335011848295434,18.101015899505,11.985945897548678,59081.009047619045,59133.67907131564,59028.33902392245,67.18271680345174
2024-08-31 21:33:00,1725114780000,59143.0,59153.0,59143.0,59143.01,0.0009221757458133194,59111.12857142858,59093.05642857143,59084.009523809524,59085.05841916231,26.3213040638275,29.601264242668112,20.398013376950985,13.671619961267673,59084.009523809524,59143.21205229486,59024.80699532419,67.18449387534488
2024-08-31 21:34:00,1725114840000,59143.01,59143.01,59143.0,59143.0,0.0009218371145804637,59119.044285714284,59098.21142857143,59086.1519047619,59090.875432358735,26.394381256359086,32.18087485126711,21.96346222293505,15.33255859164282,59086.1519047619,59150.513654464434,59021.79015505937,67.18057617891529
2024-08-31 21:35:00,1725114900000,59143.01,59170.11,59143.0,59160.01,0.0010619783492464038,59129.25714285715,59105.639285714286,59089.485714285714,59096.10557428247,26.445922000892082,35.99929479471574,24.277500329837494,17.12376434460194,59089.485714285714,59161.48430387514,59017.48712469629,70.34799038448138
2024-08-31 21:36:00,1725114960000,59160.01,59165.0,59160.0,59160.01,0.0005075257906308479,59139.46857142857,59112.92642857142,59092.69285714286,59102.515523951006,21.422129857226384,39.15774650603948,25.81293075715803,18.863320399986392,59092.69285714286,59171.00835015494,59014.37736413078,70.34799038448138
2024-08-31 21:37:00,1725115020000,59160.01,59160.01,59118.43,59118.43,-0.0004154337791454561,59142.49428571429,59115.244999999995,59095.77285714286,59108.280762125,14.99763854430151,38.479359550690766,23.442394723584584,19.779861423317506,59095.77285714286,59172.73157624424,59018.81413804148,55.2353443136159
2024-08-31 21:38:00,1725115080000,59118.43,59133.0,59118.43,59132.99,-0.00016941985198257704,59142.92142857143,59119.31571428571,59100.24857142857,59109.29819391719,14.620317402612208,36.98277183852002,22.46687178121647,20.317604329956485,59100.24857142857,59174.21411510561,59026.28302775153,58.59005479207711
2024-08-31 21:39:00,1725115140000,59132.99,59133.0,59123.0,59123.01,-0.0003379943526706113,59140.065714285716,59121.888571428564,59103.915714285715,59111.6726423134,16.441285287517633,35.10504003298205,20.65800703768764,20.38571940995153,59103.915714285715,59174.125794351676,59033.705634219754,55.51881427372405
2024-08-31 21:40:00,1725115200000,59123.01,59123.01,59097.24,59097.24,-0.001061020780760586,59133.52714285714,59122.32785714285,59106.54666666667,59112.80864631639,22.90559517840853,32.18049694048214,16.968364091000694,19.701970984848888,59106.54666666667,59170.90766054764,59042.1856727857,48.45559887400868
2024-08-31 21:41:00,1725115260000,59097.24,59112.0,59097.24,59111.99,-0.000811696955426547,59129.09714285714,59124.07071428571,59108.50666666666,59111.24897894642,23.75126994100632,31.132750976045024,15.050972703218576,18.77146936348248,59108.50666666666,59170.77216861875,59046.24116471457,52.20376027779773
2024-08-31 21:42:00,1725115320000,59111.99,59112.0,59101.11,59105.0,-0.00022717112074864456,59121.23857142857,59125.24785714286,59110.83904761904,59111.32320109194,20.72641022834158,28.74732177178882,12.823952602651843,17.581657118397235,59110.83904761904,59168.33369116262,59053.34440407546,50.33573379403272
2024-08-31 21:43:00,1725115380000,59104.99,59106.59,59097.24,59097.25,-0.0006044003524935568,59112.27285714285,59125.87071428571,59112.708571428564,59110.689959249634,13.460090037244113,26.311986866451768,10.319272058310162,16.128878376039815,59112.708571428564,59165.332545161466,59060.08459769566,48.27322063959789
2024-08-31 21:44:00,1725115440000,59097.24,59108.6,59097.24,59108.59,-0.00024389827243243416,59110.86714285713,59126.680714285714,59113.78571428572,59109.34420035291,13.221604434059227,25.616459078442343,9.13788664987078,14.730447676651533,59113.78571428572,59165.0186324426,59062.55279612883,51.41053797377155
2024-08-31 21:45:00,1725115500000,59108.59,59108.6,59045.0,59045.02,-0.0008836284063350702,59098.299999999996,59120.610714285714,59112.310476190476,59109.26869129104,25.132179902827737,28.617581916806074,3.068704698001966,12.39778901740217,59112.310476190476,59169.54564002409,59055.075312356865,37.63151200588149
2024-08-31 21:46:00,1725115560000,59045.02,59060.0,59036.97,59059.99,-0.0008796861685759522,59089.29714285714,59114.68142857143,59111.024761904766,59102.83699738469,26.0751182255748,30.36520321344203,-0.53369650284003,9.811216861823945,59111.024761904766,59171.75516833165,59050.29435547788,41.600927769664736
2024-08-31 21:47:00,1725115620000,59059.99,59060.0,59053.0,59053.01,-0.0008796210134506043,59082.97857142857,59108.25285714286,59109.21142857143,59098.54820182523,29.022026364252042,32.6651017579957,-3.9036238131593564,7.06801536105238,59109.21142857143,59174.54163208742,59043.88122505543,40.312616898419186
2024-08-31 21:48:00,1725115680000,59053.01,59053.01,59047.0,59049.99,-0.0007996988015517142,59074.12142857142,59101.60928571429,59107.420952380955,59093.990464246956,28.139853368860134,34.86584788945511,-6.738897862851445,4.306444773516426,59107.420952380955,59177.15264815986,59037.68925660205,39.73919675692545
2024-08-31 21:49:00,1725115740000,59050.0,59083.0,59050.0,59083.0,-0.0004329319985470218,59070.97857142857,59096.10857142857,59107.1580952381,59089.58701151374,25.190302650445048,35.0358622869976,-6.262088536226656,2.1926230241649107,59107.1580952381,59177.22981981209,59037.0863706641,48.38203007042139
2024-08-31 21:50:00,1725115800000,59083.0,59110.0,59082.99,59109.99,0.0011003468201044079,59072.79857142857,59092.53571428572,59108.18,59088.92785145605,27.736332627457184,34.777375260404916,-3.673234151392535,1.0194004880049063,59108.18,59177.73475052081,59038.62524947919,54.1698444661432
2024-08-31 21:51:00,1725115860000,59110.0,59110.0,59101.0,59101.0,0.0006943787156076734,59071.71428571428,59091.29071428572,59108.35857142857,59091.03538684733,26.21033311323469,34.72803943300248,-2.3174782851492637,0.3520014779127133,59108.35857142857,59177.814650294575,59038.90249256257,52.075312231544686
2024-08-31 21:52:00,1725115920000,59101.01,59101.01,59100.01,59100.02,0.0007960644173767732,59079.57142857143,59088.93571428572,59106.93095238096,59092.032410404994,25.094405371598615,34.40865790830253,-1.3067945218499517,0.020233029605642057,59106.93095238096,59175.74826819756,59038.113636564354,51.83999945110974
2024-08-31 21:53:00,1725115980000,59100.02,59114.0,59100.01,59114.0,0.0010839967966125318,59087.287142857145,59088.29214285715,59105.55,59092.83157496352,26.342435798748003,33.45748227232437,0.6113667404570151,0.13846240837916765,59105.55,59172.464964544655,59038.63503545535,54.96620788695846
2024-08-31 21:54:00,1725116040000,59113.99,59114.0,59103.0,59103.0,0.00033850684630096645,59094.42857142857,59088.70357142858,59103.64476190476,59094.9493848317,21.903252748256943,32.33812357254617,1.2324151571592665,0.3572568615586684,59103.64476190476,59168.321009049854,59038.96851475967,52.10042734160831
2024-08-31 21:55:00,1725116100000,59103.01,59103.01,59101.1,59101.11,-0.00015022841316666405,59101.73142857143,59087.92642857144,59101.649999999994,59095.754777444075,9.789856023149174,31.055687401870397,1.5545885798346717,0.5967266230405145,59101.649999999994,59163.76137480373,59039.538625196255,51.602607044312805
2024-08-31 21:56:00,1725116160000,59101.1,59150.0,59101.1,59146.72,0.0007735909713879826,59110.83428571429,59090.90642857143,59101.017142857134,59096.29049791007,16.673925609757323,29.92166358061015,5.4179296524089295,1.5609782387213467,59101.017142857134,59160.86047001836,59041.17381569591,61.2300242975455
2024-08-31 21:57:00,1725116220000,59146.72,59146.73,59135.0,59135.0,0.0005918779722917726,59114.40714285715,59093.602857142854,59099.82619047618,59101.335127928585,18.982582116539454,27.884593143247997,7.450286752638931,2.738850700645686,59099.82619047618,59155.59537676268,59044.057004189686,58.03530768049118
2024-08-31 21:58:00,1725116280000,59135.01,59135.01,59126.0,59126.01,0.0002031667625266779,59117.98,59094.84714285714,59100.18714285714,59104.70262434299,18.382728306801248,28.184893851692156,8.24210170704464,3.839508944994608,59100.18714285714,59156.556930560524,59043.817355153755,55.63729921267409
2024-08-31 21:59:00,1725116340000,59126.01,59126.01,59126.0,59126.0,0.00038915114291998717,59121.69142857143,59100.631428571425,59099.85428571428,59106.8339367697,16.697724823681952,27.817004075149146,8.76769672062801,4.825152262198576,59099.85428571428,59155.48829386458,59044.22027756398,55.63454544081946
2024-08-31 22:00:00,1725116400000,59126.01,59147.0,59126.0,59146.99,0.0007762967565244947,59126.404285714285,59106.845714285715,59100.99619047619,59108.75100846082,18.700564035339596,29.26936956554595,10.750648014756734,6.010256955214045,59100.99619047619,59159.53492960728,59042.45745134509,60.09876343512562
2024-08-31 22:01:00,1725116460000,59147.0,59153.22,59141.1,59141.11,-9.48488775032763e-05,59131.84857142857,59113.138571428564,59103.08523809524,59112.57574322176,16.120805840720667,30.526449288988115,11.71344953517837,7.150899738858226,59103.08523809524,59164.13813667322,59042.03233951727,58.32813228968886
2024-08-31 22:02:00,1725116520000,59141.11,59151.1,59141.1,59151.09,0.00027208928722408907,59138.98857142858,59120.35999999999,59104.94714285715,59115.4297300706,10.229026393276134,32.24100186767313,13.12902309999481,8.346527989786644,59104.94714285715,59169.4291465925,59040.4651391218,60.457564767065364
2024-08-31 22:03:00,1725116580000,59151.09,59151.1,59138.0,59138.0,0.00020278723357111298,59137.74285714285,59124.288571428566,59106.518571428576,59118.99638823487,9.644839232017004,33.03806551328222,13.045826791370928,9.286390000625907,59106.518571428576,59172.59470245514,59040.44244040201,56.387533072488196
2024-08-31 22:04:00,1725116640000,59138.01,59155.0,59138.0,59155.0,0.0004904779623177621,59140.59999999999,59127.50357142857,59109.268571428576,59120.89705212614,11.48390467866468,34.59480124036019,14.186103708816518,10.266334619464978,59109.268571428576,59178.4581739093,59040.078968947855,60.14048585437377
2024-08-31 22:05:00,1725116700000,59155.0,59155.0,59154.99,59155.0,0.00013542531919210154,59144.74142857142,59131.36071428571,59111.478571428575,59124.30783581908,10.533377787829584,36.00301546898683,14.91776725048112,11.196622571330343,59111.478571428575,59183.48460236655,59039.4725404906,60.14048585437378
2024-08-31 22:06:00,1725116760000,59154.99,59155.0,59138.0,59138.0,-5.258609451193226e-05,59146.45571428571,59134.07357142858,59115.90619047619,59127.37744823869,7.520489472560872,33.014623195866136,13.966518146902672,11.750602365622061,59115.90619047619,59181.93543686793,59049.876944084455,54.6830968011603
2024-08-31 22:07:00,1725116820000,59138.0,59145.0,59138.0,59145.0,-0.00010295668262404814,59146.17142857142,59136.28785714286,59119.95428571429,59128.439826763664,7.534525927655677,30.963694639328466,13.619819717081555,12.124446202578927,59119.95428571429,59181.88167499295,59058.02689643563,56.43608381536727
2024-08-31 22:08:00,1725116880000,59145.0,59145.0,59138.0,59138.0,0.0,59145.72714285714,59138.78785714286,59124.00142857143,59130.096017152035,7.9622750399403985,27.087959924302496,12.635144531377591,12.226585948481356,59124.00142857143,59178.17734842003,59069.825508722824,54.17906757119772
2024-08-31 22:09:00,1725116940000,59138.0,59138.01,59137.98,59137.98,-0.00028771870509672554,59143.85428571429,59141.42142857142,59128.19142857143,59130.88648977771,8.032141385721076,21.241683381050706,11.71807818733214,12.124884332412375,59128.19142857143,59170.67479533353,59085.70806180933,54.17240146017874
2024-08-31 22:10:00,1725117000000,59137.98,59144.99,59137.98,59144.99,-0.00016921646521852822,59144.852857142854,59141.297857142854,59131.14333333333,59131.595900845554,7.606235850382998,18.81637646671428,11.424720851973689,11.984851566004645,59131.14333333333,59168.776086266764,59093.5105803999,56.20628243843832
2024-08-31 22:11:00,1725117060000,59145.0,59147.0,59135.0,59135.0,-5.072880381480605e-05,59141.99571428571,59141.297857142854,59132.334285714285,59132.93541280147,6.881138125839899,18.19168094811799,10.268420545609843,11.641565224015714,59132.334285714285,59168.71764761052,59095.95092381805,52.622033115302536
2024-08-31 22:12:00,1725117120000,59135.01,59135.01,59121.1,59121.1,-0.0004040916391918413,59137.15285714285,59140.94714285714,59133.29142857142,59133.141885677025,8.035825438520746,16.946796536839155,8.137497349089244,10.94075142379755,59133.29142857142,59167.1850216451,59099.397835497744,48.032364668133624
2024-08-31 22:13:00,1725117180000,59121.1,59131.0,59121.1,59130.99,-0.00011853630491396458,59136.15142857142,59141.30357142857,59134.766190476184,59131.9376228019,8.343561247328385,15.160002465891584,7.163615446152107,10.18532403404046,59134.766190476184,59165.08619540797,59104.4461855444,51.28785997983433
2024-08-31 22:14:00,1725117240000,59130.99,59131.0,59122.93,59122.93,-0.0002544895852040078,59132.99857142857,59139.585,59135.19142857143,59131.84285525896,8.608285599039844,14.665566571431736,5.676431563988444,9.283545354544943,59135.19142857143,59164.52256171429,59105.86029542857,48.61499046897863
2024-08-31 22:15:00,1725117300000,59122.93,59122.94,59112.0,59112.0,-0.0005577818171919205,59129.28428571428,59137.50571428571,59135.62,59130.95152518443,11.283984014540348,13.782731949942765,3.575205356508377,8.14187716707561,59135.62,59163.185463899885,59108.05453610012,45.17666378082803
2024-08-31 22:16:00,1725117360000,59112.0,59112.0,59093.0,59093.0,-0.0007102392829965333,59122.85857142857,59133.35642857143,59135.233809523816,59129.05628741447,16.91091898610999,14.868870662087033,0.3734121228408185,6.58818395369991,59135.233809523816,59164.97155084799,59105.49606819964,39.894540608892115
2024-08-31 22:17:00,1725117420000,59093.0,59103.08,59093.0,59103.07,-0.0003049672621111386,59116.869999999995,59130.861428571436,59133.15523809524,59125.45051269768,15.09205972255673,16.176394412673147,-1.3364761101620388,5.0032517740146805,59133.15523809524,59165.50802692059,59100.8024492699,43.65475163697807
2024-08-31 22:18:00,1725117480000,59103.07,59103.08,59093.0,59093.0,-0.0006424719085541771,59110.869999999995,59126.43285714286,59131.15523809524,59123.212379880664,15.03164218139,18.382810889368493,-3.463801035693905,3.3098410694033937,59131.15523809524,59167.92085987398,59094.389616316505,40.899263956840684
2024-08-31 22:19:00,1725117540000,59093.0,59103.08,59093.0,59093.99,-0.0004894885960489836,59106.99714285715,59122.075000000004,59129.630476190476,59120.191042817365,15.443390942804259,20.080479694610744,-5.012083884685126,1.6454559664063564,59129.630476190476,59169.7914355797,59089.469516801255,41.29159945805527
2024-08-31 22:20:00,1725117600000,59093.99,59093.99,59053.99,59071.0,-0.0006935985925023684,59098.427142857145,59117.28928571429,59127.01142857143,59117.57086120709,16.517731598068163,23.81681974699463,-8.001183429434604,-0.2838720167909943,59127.01142857143,59174.645068065416,59079.37778907744,35.41251209167494
2024-08-31 22:21:00,1725117660000,59070.99,59074.74,59062.34,59062.35,-0.0005186739546139383,59089.77285714285,59111.385714285716,59122.98095238096,59112.91365138438,17.38728626936059,27.189736649169532,-10.941629948029004,-2.415423694985027,59122.98095238096,59177.3604256793,59068.60147908262,33.48095367257798
2024-08-31 22:22:00,1725117720000,59062.34,59080.0,59062.0,59080.0,-0.0003903350536613362,59085.201428571425,59107.24285714286,59120.07095238095,59107.85716536933,14.543517947490779,28.395867112154207,-11.713221854770381,-4.274983391113144,59120.07095238095,59176.86268660526,59063.27921815664,40.60042485163468
2024-08-31 22:23:00,1725117780000,59079.99,59079.99,59039.0,59039.0,-0.0009138138188956391,59077.48714285714,59100.17285714286,59114.73333333333,59105.071388897166,22.084181151818797,32.51040577010276,-15.453810600061843,-6.510748894625628,59114.73333333333,59179.754144873536,59049.712521793124,32.025637853383984
2024-08-31 22:24:00,1725117840000,59039.0,59039.01,59001.0,59024.99,-0.001167631429185946,59066.33285714285,59091.60142857143,59109.3519047619,59098.46412206922,26.321116816732655,37.44522835013568,-19.32559875287552,-9.073718922880307,59109.3519047619,59184.242361462166,59034.46144806163,29.716107643511663
2024-08-31 22:25:00,1725117900000,59025.0,59025.0,59000.0,59012.55,-0.000989487227234973,59054.83999999999,59082.854999999996,59102.56857142857,59091.1165818172,30.037937124092664,41.45086058045515,-23.130874125468836,-11.8851500130717,59102.56857142857,59185.47029258948,59019.66685026766,27.79910132623789
2024-08-31 22:26:00,1725117960000,59012.55,59023.79,59012.54,59023.79,-0.0006528693829486581,59044.811428571425,59075.90428571428,59096.32047619048,59083.259800407846,26.27115111595111,43.01201744588368,-24.952194129073177,-14.498558873211945,59096.32047619048,59182.34451108224,59010.29644129871,32.063570261319256
2024-08-31 22:27:00,1725118020000,59023.79,59023.79,59001.83,59001.84,-0.0013229519295870598,59034.93142857142,59066.67928571429,59089.836666666655,59077.3127364194,27.74419424475832,46.53343693878998,-27.845348581671715,-17.16791684508852,59089.836666666655,59182.903540544234,58996.76979278908,28.520843817518838
2024-08-31 22:28:00,1725118080000,59001.84,59001.84,58972.0,58972.0,-0.0011348430698351936,59022.02428571428,59055.89857142857,59081.59857142856,59069.7653668939,33.31883394183772,51.344187235362696,-32.17457651247241,-20.16924880571612,59081.59857142856,59184.28694589929,58978.91019695784,24.549658354135985
2024-08-31 22:29:00,1725118140000,58972.0,58987.0,58972.0,58986.99,-0.0006437951111893454,59008.73714285714,59046.96928571429,59074.40761904761,59059.98871842016,23.420961917671804,53.57623828760627,-34.00420702469273,-22.936240469536173,59074.40761904761,59181.56009562282,58967.2551424724,29.834918075679283
2024-08-31 22:30:00,1725118200000,58986.99,58987.08,58976.0,58987.07,-0.00043177256363270526,59001.31857142857,59039.40285714286,59067.22142857142,59052.68877145855,20.246921106482976,54.731257183256474,-35.043769376774435,-25.357746265003385,59067.22142857142,59176.68394293793,58957.75891420491,29.863155454728243
2024-08-31 22:31:00,1725118260000,58987.07,59027.0,58978.0,59027.0,5.438485058311448e-05,59001.60571428571,59033.96928571428,59061.602857142854,59046.126833540045,20.648845696015446,52.35316973623578,-32.2741459936442,-26.741026217138458,59061.602857142854,59166.30919661532,58956.896517670386,42.33686444959949
2024-08-31 22:32:00,1725118320000,59027.0,59027.0,58980.0,58980.01,-0.00036998846137670406,58996.95714285714,59025.898571428566,59054.22238095238,59044.214134243215,21.42265912103571,52.41347220944244,-33.48427291557164,-28.08967556182231,59054.22238095238,59159.04932537126,58949.395436533494,34.54962482447439
2024-08-31 22:33:00,1725118380000,58980.0,58996.62,58954.81,58996.62,0.0004174862646680224,58993.07571428571,59018.94357142857,59048.29476190477,59037.79367265436,17.9268651817542,51.50290755086305,-32.72597076328384,-29.016934604863273,59048.29476190477,59151.3005770065,58945.28894680304,38.83249108781373
2024-08-31 22:34:00,1725118440000,58996.61,59022.21,58996.61,59020.0,0.000559614925257282,58995.67,59015.30071428571,59043.00952380953,59033.67627759012,20.531387353837044,48.18011638387919,-29.89410307507933,-29.192368299322514,59043.00952380953,59139.36975657729,58946.64929104177,44.352359045047734
2024-08-31 22:35:00,1725118500000,59020.0,59038.9,59013.04,59018.01,0.0005245217299317008,59002.24285714286,59012.133571428574,59038.013333333336,59032.308641520816,18.99831897342482,44.79953440980801,-27.493451557820663,-28.85258495037753,59038.013333333336,59127.612402152954,58948.41426451372,43.98849407909739
2024-08-31 22:36:00,1725118560000,59018.01,59032.6,59001.17,59001.17,-0.0004375963542108145,59004.26857142857,59006.50285714286,59032.735714285714,59030.87876954912,17.820369832267627,42.09421071497343,-26.64247656554653,-28.410563272740468,59032.735714285714,59116.924135715664,58948.547292855765,40.92848390974697
2024-08-31 22:37:00,1725118620000,59001.17,59019.0,58990.59,59019.0,0.0006610714375938214,59008.83,59005.07428571429,59029.211904761905,59027.90787797184,16.738036523825894,39.83376414792908,-24.249961746681947,-27.57844296651843,59029.211904761905,59108.879433057766,58949.544376466045,45.26964572336103
2024-08-31 22:38:00,1725118680000,59018.99,59027.0,59018.99,59026.99,0.0005147752532262923,59008.82857142858,59005.217142857146,59025.589047619054,59027.01708622873,16.73622760038717,36.061660375668254,-21.461817726987647,-26.355117917424018,59025.589047619054,59097.71236837039,58953.46572686772,47.144210867861624
2024-08-31 22:39:00,1725118740000,59026.99,59030.0,59018.25,59019.33,-1.1352084039279122e-05,59014.44571428571,59005.701428571425,59022.08095238096,59027.01437759505,11.10189001525574,32.59245678144102,-19.643788535511703,-25.01285203999852,59022.08095238096,59087.26586594384,58956.89603881808,45.53402864241878
2024-08-31 22:40:00,1725118800000,59019.33,59041.0,59019.32,59041.0,0.0003895421075701801,59020.78571428572,59006.930714285714,59019.55761904763,59026.24593707833,11.87094893331102,28.547042387087213,-16.267039828715497,-23.263689596654544,59019.55761904763,59076.6517038218,58962.463534273455,50.667322965520974
2024-08-31 22:41:00,1725118860000,59040.99,59041.5,59027.07,59041.5,0.0006835457669738032,59023.857142857145,59009.763571428564,59018.152857142864,59027.72134813497,14.188875589063448,26.544662013880203,-13.396177284230362,-21.29018713318824,59018.152857142864,59071.24218117062,58965.063533115106,50.78258479021503
2024-08-31 22:42:00,1725118920000,59041.5,59049.0,59027.0,59048.99,0.0005081414459749905,59028.282857142854,59015.26285714285,59017.51666666667,59029.099217326,16.674871028438485,25.574815802580318,-10.396816877648234,-19.111513081213435,59017.51666666667,59068.66629827183,58966.36703506151,52.57029740883937
2024-08-31 22:43:00,1725118980000,59049.0,59051.0,59020.89,59022.0,-8.4537598817049e-05,59031.258571428574,59017.763571428564,59014.75476190477,59031.08830079623,12.319977582139924,21.25695994711075,-10.081302839484124,-17.305471032292733,59014.75476190477,59057.26868179899,58972.24084201055,46.07564283968364
2024-08-31 22:44:00,1725119040000,59022.0,59034.0,59022.0,59033.99,0.00024839319592405093,59033.40000000001,59021.115,59014.51619047619,59030.17946857712,11.073837034739125,20.997779043615413,-8.762813994202588,-15.596939624239662,59014.51619047619,59056.511748563425,58972.52063238896,49.08492553941027
2024-08-31 22:45:00,1725119100000,59033.99,59033.99,59002.01,59002.02,-0.0006602191697295643,59029.83285714286,59019.330714285716,59013.42238095238,59030.56052252674,16.280478816104857,21.023158398542712,-10.180104801089328,-14.513572659388908,59013.42238095238,59055.46869774947,58971.376064155294,42.30563338945184
2024-08-31 22:46:00,1725119160000,59002.02,59007.6,58981.1,58981.1,-0.0010230092392639323,59024.37142857142,59019.40857142857,59011.92476190476,59027.70646483185,24.651284232092106,22.176946277453904,-12.843239992056624,-14.17950612586801,59011.92476190476,59056.27865445967,58967.57086934985,38.553299364835425
2024-08-31 22:47:00,1725119220000,58981.1,58994.91,58978.25,58988.01,-0.0010327018294469716,59016.80142857142,59018.79357142857,59010.22095238095,59023.04581035026,26.741430670247855,22.590383552525417,-14.232181572762784,-14.190041215248337,59010.22095238095,59055.401719486,58965.0401852759,40.432670157741285
