date,time,open,high,low,close,roc_5,sma_7,sma_14,sma_21,ema_9,sd_7,sd_21,macd,macd_signal,middleband_21,upperband_21,lowerband_21,rsi_14
2024-08-28 21:24:00,1724855040000,59620.0,59652.27,59592.0,59632.02,-0.003109097596041379,59717.16428571428,59773.49428571429,59719.56523809523,59717.89195618167,94.57446957423657,128.1330728039661,7.673140169070393,29.899675655225376,59719.56523809523,59975.83138370316,59463.2990924873,43.96019786186338
2024-08-28 21:25:00,1724855100000,59632.01,59676.0,59620.0,59620.01,-0.0030282051667945326,59687.87857142858,59756.27285714286,59723.422857142854,59709.22066869544,87.05426227913412,123.5630651587455,0.040667393324838486,23.858220770285676,59723.422857142854,59970.548987460345,59476.29672682536,43.12144483110061
2024-08-28 21:26:00,1724855160000,59620.0,59658.99,59614.0,59624.96,-0.0011567324761731187,59660.30142857144,59736.555714285714,59729.65142857142,59700.22105351245,67.29826184703867,114.3843085517097,-5.552405143112992,17.921337504506283,59729.65142857142,59958.420045674844,59500.882811468,43.59909224723022
2024-08-28 21:27:00,1724855220000,59624.97,59664.0,59611.86,59664.0,0.0005701827938956901,59640.71571428572,59722.12714285714,59737.50857142857,59692.6353612803,27.92423252158355,102.83214498809336,-6.832116446603322,12.933845518993794,59737.50857142857,59943.17286140475,59531.84428145238,47.35411522735474
2024-08-28 21:28:00,1724855280000,59663.99,59735.0,59629.58,59632.0,0.00020110697733861438,59631.857142857145,59710.84142857143,59741.8419047619,59689.75143681426,15.082767998328226,95.81521474267683,-10.250057600387663,8.269531645741715,59741.8419047619,59933.47233424726,59550.21147527655,44.725616942824075
2024-08-28 21:29:00,1724855340000,59632.0,59641.53,59560.25,59587.01,-0.0007547958294888344,59625.71571428572,59699.69857142858,59737.0319047619,59683.939312413524,22.762310118269678,101.04488377045838,-16.322063626124873,3.3278762837168796,59737.0319047619,59939.12167230281,59534.94213722098,41.25816406293613
2024-08-28 21:30:00,1724855400000,59587.01,59631.1,59556.0,59569.71,-0.0008436764770754468,59618.52999999999,59684.82,59728.73190476191,59674.19055572716,31.22867272261022,107.40172408386145,-22.243921755092742,-1.8058780997504613,59728.73190476191,59943.53535292963,59513.928456594185,39.974784404012055
2024-08-28 21:31:00,1724855460000,59569.71,59650.0,59555.0,59636.29,0.0001900210918380783,59619.14,59668.15214285714,59722.04285714285,59663.68837427203,31.575868423252523,108.62822009691733,-21.413974210605375,-5.7393856189253905,59722.04285714285,59939.299297336685,59504.78641694901,46.82962482419508
2024-08-28 21:32:00,1724855520000,59636.29,59658.0,59604.02,59605.95,-0.0009729485116653746,59617.131428571425,59652.505,59709.89238095239,59660.935769167685,31.956197849061674,106.5456169396187,-22.898431677836925,-9.17951254724048,59709.89238095239,59922.98361483163,59496.80114707315,44.344436904833046
2024-08-28 21:33:00,1724855580000,59605.95,59607.0,59551.45,59551.45,-0.0013507848135229895,59606.63,59633.46571428572,59693.24714285715,59655.41414189808,40.01665278376651,102.42140714433633,-28.07883886572381,-12.966703303239115,59693.24714285715,59898.08995714582,59488.40432856848,40.21585011892846
2024-08-28 21:34:00,1724855640000,59551.46,59559.0,59443.0,59458.99,-0.002148454839402146,59577.34285714285,59609.029285714285,59673.86571428571,59644.97852001109,60.704325138282385,106.52401534730565,-39.0843126190739,-18.198320702216588,59673.86571428571,59886.913744980324,59460.8176835911,34.36958354937016
2024-08-28 21:35:00,1724855700000,59458.99,59523.0,59418.0,59523.0,-0.000784123340536644,59561.771428571425,59596.81428571429,59661.15142857144,59626.31656462495,58.278852204763545,107.89483167815231,-42.22128736567538,-23.0088692055115,59661.15142857144,59876.94109192774,59445.36176521513,40.78722428872535
2024-08-28 21:36:00,1724855760000,59522.99,59553.68,59502.0,59514.61,-0.002040368373015831,59551.42857142857,59588.57214285714,59650.27523809524,59615.953370343246,59.46559185197193,110.7057669509178,-44.85738522121392,-27.382904243137027,59650.27523809524,59871.686771997076,59428.8637041934,40.23190891378774
2024-08-28 21:37:00,1724855820000,59514.61,59528.0,59488.0,59488.01,-0.0019786615262401665,59539.75714285714,59579.14357142857,59636.46571428572,59605.79119986123,63.18107383146182,112.0545431730266,-48.507620186974236,-31.61119743090285,59636.46571428572,59860.57480063177,59412.35662793966,38.444774476426645
2024-08-28 21:38:00,1724855880000,59488.01,59499.99,59455.0,59480.0,-0.0011998028595440933,59517.43,59568.284999999996,59617.911428571424,59593.98397465521,49.52087606947952,103.44230112898626,-51.445434285305964,-35.58056068463903,59617.911428571424,59824.7960308294,59411.02682631345,37.89883065253488
2024-08-28 21:39:00,1724855940000,59480.0,59520.99,59464.0,59478.67,0.0003309844314543569,59499.24714285714,59558.18928571428,59601.41904761905,59582.56023326259,31.796583000373833,96.12298871264588,-53.26464901537838,-39.119172640214686,59601.41904761905,59793.66502504434,59409.173070193756,37.80283781027103
2024-08-28 21:40:00,1724856000000,59478.67,59490.0,59400.62,59438.28,-0.001423315357088876,59483.08,59544.854999999996,59583.33714285715,59572.15042489984,29.519357491168666,88.77881454172282,-57.274300880111696,-42.75167180491295,59583.33714285715,59760.89477194059,59405.779513773705,34.910948999848614
2024-08-28 21:41:00,1724856060000,59438.27,59470.5,59364.78,59430.99,-0.0014050331506835485,59479.08,59528.21142857143,59565.71285714287,59558.73928244874,34.75963847182142,79.6553902220996,-60.33839373229421,-46.27015800444174,59565.71285714287,59725.023637587066,59406.40207669867,34.399447381431685
2024-08-28 21:42:00,1724856120000,59430.99,59430.99,59365.0,59370.0,-0.001983761097404368,59457.22285714286,59509.49714285714,59550.28380952382,59545.94365972462,48.08799563130386,84.77730347663493,-66.87730233737238,-50.3926571329916,59550.28380952382,59719.83841647709,59380.72920257055,30.387982343969867
2024-08-28 21:43:00,1724856180000,59370.0,59370.0,59249.64,59291.23,-0.0031736718224612778,59425.31142857143,59488.369999999995,59534.151904761915,59528.32364644242,71.88729777215045,99.75796297138007,-77.47469668871054,-55.810190221736896,59534.151904761915,59733.667830704675,59334.635978819155,26.147051728480392
2024-08-28 21:44:00,1724856240000,59291.23,59305.0,59209.43,59209.43,-0.0045266647690676,59385.51428571429,59462.635714285716,59514.600476190484,59504.583181301954,102.1385446110888,120.2244361383001,-91.3741956803351,-62.92417332664461,59514.600476190484,59755.04934846709,59274.15160391388,22.61706769339311
2024-08-28 21:45:00,1724856300000,59209.44,59262.0,59179.28,59241.61,-0.003308810416452129,59351.45857142857,59434.444285714286,59496.009523809524,59475.03302298968,105.08412922188846,130.87334768689016,-98.66979832250945,-70.0742487338579,59496.009523809524,59757.756219183306,59234.26282843574,26.80362470594892
2024-08-28 21:46:00,1724856360000,59241.11,59256.69,59118.0,59180.74,-0.004210766133964788,59308.897142857146,59404.07214285714,59475.09190476191,59451.66592547536,105.30732955110167,144.46226751717498,-108.08742633706424,-77.67769279135562,59475.09190476191,59764.01643979626,59186.16736972756,24.14288197775828
2024-08-28 21:47:00,1724856420000,59180.75,59227.35,59144.58,59158.56,-0.003561394643759514,59268.93714285714,59376.00857142858,59452.88238095238,59424.54743463482,101.0128073918788,155.6856469911813,-115.99241217993404,-85.34128861570287,59452.88238095238,59764.25367493474,59141.51108697002,23.237680899685486
2024-08-28 21:48:00,1724856480000,59158.56,59213.99,59125.0,59200.01,-0.0015385074656066532,59235.94,59357.509999999995,59430.78761904762,59397.92580976615,73.13191961596743,157.14363763469535,-117.57229675893177,-91.78792897995702,59430.78761904762,59745.07489431701,59116.500343778236,28.62358202932694
2024-08-28 21:49:00,1724856540000,59200.0,59200.0,58981.1,59035.0,-0.002945983435408858,59188.08285714286,59322.65285714285,59402.35904761905,59378.11890708054,80.06489362093258,172.20220918753293,-130.5719309158958,-99.5451517105226,59402.35904761905,59746.76346599412,59057.954629243985,22.00456509735116
2024-08-28 21:50:00,1724856600000,59035.01,59072.0,58926.0,58977.0,-0.004466624050224168,59143.19285714285,59284.252142857134,59373.310952380954,59343.783111839606,98.55047602051413,190.02456861961093,-143.87433858758595,-108.41137526443596,59373.310952380954,59753.360089620175,58993.261815141734,20.23346845482439
2024-08-28 21:51:00,1724856660000,58977.0,59043.0,58948.01,59035.17,-0.0024597529534101754,59118.29857142857,59251.90642857143,59347.85666666667,59307.08180439637,101.00881008282998,198.03372408091752,-148.03319070256111,-116.3360144854361,59347.85666666667,59743.9241148285,58951.78921850483,26.61321041290502
2024-08-28 21:52:00,1724856720000,59035.18,59047.54,58992.0,59010.0,-0.0025112173115775247,59085.21142857143,59218.335,59318.03333333334,59279.87528163066,91.35666121135779,199.57735360846758,-151.6039579562639,-123.38979981043819,59318.03333333334,59717.188040550274,58918.878626116406,25.65699226190482
2024-08-28 21:53:00,1724856780000,59009.99,59120.0,58988.0,59120.0,-0.0013515200419730003,59076.53428571428,59192.71571428572,59294.892857142855,59252.87404956506,83.30038452476528,192.57446367952448,-143.92750291003904,-127.49743203361795,59294.892857142855,59680.041784501904,58909.74392978381,36.410269715229134
2024-08-28 21:54:00,1724856840000,59120.0,59227.0,59098.0,59222.81,0.003181333107478575,59085.712857142855,59177.325000000004,59279.243333333325,59239.5805724685,96.36075268080141,183.83821589474468,-128.09666801947606,-127.61728136897317,59279.243333333325,59646.91976512282,58911.56690154383,44.491663895350655
2024-08-28 21:55:00,1724856900000,59222.81,59251.0,59173.0,59198.99,0.003764009698696067,59085.56714285714,59160.75357142858,59266.86238095238,59237.90282550269,96.15967063800971,179.83916122212702,-116.12827089922939,-125.31944647922897,59266.86238095238,59626.54070339663,58907.18405850812,43.124213514266664
2024-08-28 21:56:00,1724856960000,59198.99,59277.87,59195.0,59270.0,0.003977798319205344,59119.138571428564,59153.610714285714,59254.81476190475,59234.010102689805,114.78185882076188,170.0290850596512,-99.77824145206978,-120.21114714732965,59254.81476190475,59594.87293202405,58914.75659178545,48.23225713547494
2024-08-28 21:57:00,1724857020000,59270.01,59324.38,59266.0,59276.0,0.0045077105575326215,59161.852857142854,59152.52285714286,59243.45238095238,59237.610291246296,108.53556524875972,159.44307231447905,-85.35383545406512,-113.23962112807241,59243.45238095238,59562.33852558134,58924.56623632342,48.65188863190717
2024-08-28 21:58:00,1724857080000,59276.0,59276.0,59187.0,59187.0,0.0011332882273342355,59183.54285714286,59150.92071428571,59229.11857142857,59241.45041297033,93.06848136649093,149.5837037343668,-80.163363445703,-106.6243212502405,59229.11857142857,59528.2859788973,58929.951163959835,43.07425410908659
2024-08-28 21:59:00,1724857140000,59187.0,59202.5,59177.0,59195.26,-0.0004651923811111907,59210.008571428574,59147.61,59215.55952380953,59236.00390263178,53.36600554351849,138.17557615149164,-74.52549549198739,-100.20451856838136,59215.55952380953,59491.91067611251,58939.208371506546,43.71914429167338
2024-08-28 22:00:00,1724857200000,59195.26,59195.26,59091.0,59094.0,-0.0017735099872480588,59206.294285714284,59141.41428571429,59197.2419047619,59231.92852307248,61.0293065826323,126.56088525380471,-77.32073194376426,-95.62773983875519,59197.2419047619,59450.36367526951,58944.120134254284,38.03115112885205
2024-08-28 22:01:00,1724857260000,59094.0,59100.79,59000.0,59067.0,-0.00342500421798549,59184.03571428572,59134.874285714286,59179.5619047619,59218.13265672022,79.59216750802852,116.7588355381643,-80.77919172117981,-92.65801910419572,59179.5619047619,59413.07957583822,58946.04423368557,36.66150544949831
2024-08-28 22:02:00,1724857320000,59067.01,59067.01,58959.0,58978.99,-0.00501062824752011,59152.607142857145,59119.08714285715,59158.03809523809,59203.016418786916,110.23861040428456,109.53007658278057,-89.57683062510478,-92.04177956387686,59158.03809523809,59377.09824840365,58938.977942072524,32.546873641940735
2024-08-28 22:03:00,1724857380000,58978.99,59070.0,58955.01,58985.99,-0.003396184973051549,59112.03428571428,59115.586428571434,59139.7519047619,59180.609811737675,112.08062542340122,104.30421168980291,-94.8908171432704,-92.61158844417676,59139.7519047619,59348.360328141505,58931.14348138229,33.189144796650766
2024-08-28 22:04:00,1724857440000,58986.0,59075.0,58986.0,59070.32,-0.002110641966941311,59082.65142857143,59122.25214285714,59129.23238095237,59161.144730401065,85.81400399129714,99.28209294273115,-91.25504134203948,-92.34027850402272,59129.23238095237,59327.79656683784,58930.66819506691,40.535062290659035
2024-08-28 22:05:00,1724857500000,59070.33,59101.1,59017.99,59018.0,-0.001286086573933056,59058.508571428574,59121.025714285715,59120.11666666666,59152.06095528245,74.60484757052512,100.33310591911096,-91.53446373372572,-92.17911530298143,59120.11666666666,59320.782878504884,58919.45045482844,37.7610201609296
2024-08-28 22:06:00,1724857560000,59017.99,59063.51,58991.1,59035.98,-0.0005251663365330354,59035.75428571429,59122.881428571425,59110.32476190476,59138.65313005079,43.927175286411966,97.88755848540407,-89.27752041009808,-91.5987956129349,59110.32476190476,59306.09987887557,58914.549644933955,39.29842693058535
2024-08-28 22:07:00,1724857620000,59035.98,59105.0,59035.98,59072.01,0.001577171803043831,59032.61285714286,59119.45357142857,59105.147142857146,59128.38462480749,39.64512148064409,96.84684683288309,-83.6208024204825,-90.00319540948428,59105.147142857146,59298.84083652291,58911.45344919138,42.37049255944035
2024-08-28 22:08:00,1724857680000,59072.01,59103.99,59008.0,59008.0,0.00037313945226658126,59024.18428571429,59104.10999999999,59097.97761904762,59122.74657317472,37.31944393089733,98.25767791420449,-83.33663546822208,-88.66988237506413,59097.97761904762,59294.492974876026,58901.46226321921,38.630041579636355
2024-08-28 22:09:00,1724857740000,59008.01,59017.0,58961.1,58968.0,-0.001732172773060984,59022.61428571429,59087.61071428571,59086.92952380952,59111.270836608885,39.69328568719021,99.2501212835869,-85.35188483967067,-88.00628245143702,59086.92952380952,59285.4297663767,58888.429281242345,36.463741897243715
2024-08-28 22:10:00,1724857800000,58967.99,58968.0,58864.44,58870.01,-0.0025075400725202137,59006.04571428571,59059.03999999999,59079.072857142855,59096.94254017952,70.09332870285796,109.5611391939405,-93.767689876433,-89.15856451507554,59079.072857142855,59298.19513553074,58859.95057875497,31.76436772939384
2024-08-28 22:11:00,1724857860000,58870.01,58877.0,58764.22,58828.0,-0.0035229363516960876,58971.42857142857,59027.03999999999,59071.97761904762,59074.24755731796,90.0547193712387,120.75478983913517,-102.6408686570503,-91.85502642673231,59071.97761904762,59313.48719872589,58830.46803936935,29.980458822971926
2024-08-28 22:12:00,1724857920000,58828.0,58828.01,58773.0,58816.0,-0.0043338630258222465,58942.57142857143,59000.53999999999,59061.54095238094,59049.62111320668,103.9383750804767,132.9505024025656,-109.37939010829723,-95.35990028946833,59061.54095238094,59327.44195718607,58795.639947575815,29.47130953545002
2024-08-28 22:13:00,1724857980000,58816.0,58876.0,58777.06,58844.0,-0.0027792841648590022,58915.14571428571,58975.45,59053.63619047619,59026.25756026947,100.45321595312787,140.86733608189508,-111.18017138835421,-98.52395532275597,59053.63619047619,59335.370862639975,58771.9015183124,32.35790155209928
2024-08-28 22:14:00,1724858040000,58844.0,58851.0,58781.0,58806.0,-0.0027472527472527475,58877.14428571429,58954.87857142857,59038.683809523805,59008.03079205018,79.31237227148374,149.84935894027322,-114.35318700755306,-101.68980231089233,59038.683809523805,59338.38252740435,58738.98509164326,30.53157258024376
2024-08-28 22:15:00,1724858100000,58806.01,58876.0,58708.0,58759.99,-0.001868863280301873,58841.71428571428,58932.94928571428,59016.64476190476,58987.82670304564,65.26564789638617,155.34868537017445,-119.20388244844798,-105.19261891479354,59016.64476190476,59327.34213264511,58705.94739116441,28.438615023058205
2024-08-28 22:16:00,1724858160000,58759.99,58839.04,58729.01,58817.69,-0.000175256680492243,58820.24142857144,58921.42785714286,58998.48761904762,58965.04200784078,34.05663979880295,155.25369138638956,-117.04547575829929,-107.56319059555763,58998.48761904762,59308.995001820396,58687.980236274845,34.50241411647518
2024-08-28 22:17:00,1724858220000,58817.7,58817.7,58707.82,58709.0,-0.0018192328618063113,58797.240000000005,58901.642857142855,58971.77333333333,58950.30621049612,46.82131459178161,154.46222322428417,-122.68627692272275,-110.58780817952005,58971.77333333333,59280.6977797819,58662.84888688476,29.441544836508015
2024-08-28 22:18:00,1724858280000,58709.01,58787.63,58657.0,58674.01,-0.0028888246890081907,58775.241428571426,58873.33500000001,58943.107142857145,58926.1747102059,63.252547098050655,151.00065331476748,-128.49728389881784,-114.16970362515369,58943.107142857145,59245.10844948668,58641.10583622761,28.016812138896356
2024-08-28 22:19:00,1724858340000,58674.01,58676.0,58587.61,58638.01,-0.0028566812910246907,58749.81428571429,58846.192857142865,58916.96476190476,58900.95741226345,78.1566109083552,154.15456222976687,-134.45606028775364,-118.22697523113322,58916.96476190476,59225.273886364295,58608.65563744523,26.59103614158559
2024-08-28 22:20:00,1724858400000,58638.0,58638.0,58443.07,58501.1,-0.004405889109239117,58700.82857142858,58807.98714285715,58883.909523809525,58874.661894986304,110.18271241170468,165.5026008400655,-148.50920777967985,-124.2834220674055,58883.909523809525,59214.91472548965,58552.9043221294,22.00470433172127
2024-08-28 22:21:00,1724858460000,58501.1,58643.42,58481.1,58628.99,-0.0032082184798485685,58675.541428571436,58776.34285714286,58861.76619047619,58837.304713228674,102.03353573410831,167.08849477097033,-147.6288690748479,-128.95251167029943,58861.76619047619,59195.943180018134,58527.58920093425,33.5365583964886
2024-08-28 22:22:00,1724858520000,58631.25,58730.06,58622.0,58707.0,-3.4066327138939516e-05,58667.971428571436,58754.84285714286,58844.62333333334,58816.472743912185,96.54187406373384,163.4061703651422,-139.03590150419768,-130.96918970667207,58844.62333333334,59171.43567406362,58517.81099260305,39.42033247263565
2024-08-28 22:23:00,1724858580000,58707.01,58795.78,58707.0,58735.04,0.001040153894373315,58656.16428571428,58738.20285714286,58833.006666666675,58805.52523398821,78.55855880822179,162.04193134310393,-128.48294836933928,-130.47194142547798,58833.006666666675,59157.090529352885,58508.922803980466,41.42748085648609
2024-08-28 22:24:00,1724858640000,58735.05,58785.0,58647.0,58647.01,0.00015348406264127995,58647.30857142858,58722.274285714295,58816.86476190477,58798.47657410437,75.02433548127489,162.92188728425086,-125.77088852527231,-129.53173082467174,58816.86476190477,59142.70853647327,58491.02098733627,37.254307159096015
2024-08-28 22:25:00,1724858700000,58647.01,58749.99,58644.99,58744.01,0.004152229616195311,58657.30857142858,58716.275,58801.3261904762,58783.32965272953,83.37676083741187,152.7855841525477,-114.47704137780238,-126.5207928820992,58801.3261904762,59106.897358781294,58495.7550221711,43.95390881144132
2024-08-28 22:26:00,1724858760000,58744.0,58811.1,58723.07,58749.0,0.0020469395771614356,58673.16428571429,58711.489285714284,58788.51666666667,58779.39762578573,89.42889444705528,144.77800645611882,-103.92602140586678,-122.00183852297829,58788.51666666667,59078.07267957891,58498.96065375443,44.28349003472039
2024-08-28 22:27:00,1724858820000,58748.99,58781.1,58635.32,58692.01,-0.00025533582025990024,58700.43714285714,58700.63285714285,58772.13714285715,58776.35782029782,47.48253072366218,134.47207770204463,-99.02028063640319,-117.40552689368897,58772.13714285715,59041.08129826124,58503.19298745306,41.29663213111753
2024-08-28 22:28:00,1724858880000,58692.01,58697.0,58644.8,58660.0,-0.0012776019221235036,58704.86714285715,58690.20428571429,58752.51761904763,58767.92293110923,40.662510054384185,117.5207134896891,-96.60120667447336,-113.24466281220563,58752.51761904763,58987.559046027,58517.47619206825,39.67783513331191
2024-08-28 22:29:00,1724858940000,58660.0,58737.92,58659.99,58737.91,0.001549951139879108,58709.282857142854,58688.62714285714,58739.65619047619,58757.13051459985,42.5664773100738,101.90455198292709,-87.39128954341868,-108.07398812102804,58739.65619047619,58943.465294442045,58535.84708651034,45.298283039717255
2024-08-28 22:30:00,1724859000000,58737.91,58781.1,58688.2,58756.7,0.00021602202505404468,58712.37714285714,58684.27071428572,58729.59428571429,58755.20844336092,45.44110243588466,87.66820116663956,-77.68099279150192,-101.99538901993013,58729.59428571429,58904.93068804756,58554.25788338101,46.59077701233335
2024-08-28 22:31:00,1724859060000,58756.7,58756.7,58683.13,58696.01,-0.0009019727995369787,58719.37714285714,58683.34285714285,58721.30857142857,58755.35760040622,36.60915810633086,81.75692235485639,-74.02843976443546,-96.40199914292438,58721.30857142857,58884.82241613828,58557.79472671886,43.052431085984765
2024-08-28 22:32:00,1724859120000,58696.02,58703.0,58626.36,58651.77,-0.000685612913921422,58706.200000000004,58681.75428571428,58712.916666666664,58749.42279089749,42.40650736361009,79.26459918157097,-73.85163236116932,-91.89192576986198,58712.916666666664,58871.445865029804,58554.387468303525,40.630113744316425
2024-08-28 22:33:00,1724859180000,58651.78,58723.08,58621.15,58622.87,-0.000632969655642642,58688.18142857143,58680.672857142854,58703.72000000001,58739.65743855077,47.660671568928386,77.898526944241,-75.17652823883691,-88.54884625374716,58703.72000000001,58859.51705388849,58547.922946111525,39.08311508462697
2024-08-28 22:34:00,1724859240000,58622.88,58622.88,58555.0,58572.99,-0.0028077267304881214,58671.17857142857,58685.807857142856,58690.81476190477,58727.97861584552,64.36868400915392,75.92035824648359,-79.33627693460585,-86.70633238554953,58690.81476190477,58842.65547839773,58538.9740454118,36.49997615013637
2024-08-28 22:35:00,1724859300000,58572.99,58577.78,58501.41,58574.0,-0.0031094326264068115,58658.892857142855,58681.88,58679.76714285715,58712.47966008317,74.29906655265529,75.1974127980056,-81.61063784833095,-85.68719347617237,58679.76714285715,58830.16196845316,58529.372317261135,36.59136361290411
2024-08-28 22:36:00,1724859360000,58574.0,58691.0,58551.1,58628.11,-0.001156807762571961,58643.20714285714,58676.244999999995,58673.48714285714,58698.63161834329,65.95919413241899,73.65377282607,-78.14655190274061,-84.17906515919712,58673.48714285714,58820.79468850928,58526.179597205,41.45274933192098
2024-08-28 22:37:00,1724859420000,58628.1,58659.0,58606.0,58657.0,8.917036945352547e-05,58628.96428571428,58670.670714285705,58665.83523809524,58691.57942179889,44.708860367519364,65.85793130881811,-72.23760049938574,-81.79077222433507,58665.83523809524,58797.55110071288,58534.1193754776,43.92468999482835
2024-08-28 22:38:00,1724859480000,58657.0,58746.51,58649.01,58726.76,0.0017721752619753932,58633.357142857145,58676.36714285713,58666.68095238096,58688.12146430131,53.11479195038908,66.55033898586899,-61.220539465517504,-77.67672566857544,58666.68095238096,58799.78163035269,58533.58027440922,49.47228568551084
2024-08-28 22:39:00,1724859540000,58726.76,58784.62,58726.76,58744.0,0.0029196050944300784,58646.532857142854,58676.366428571426,58670.013809523814,58691.98533327536,67.84135801459541,68.65500924803679,-50.5161327370588,-72.24460707805099,58670.013809523814,58807.323828019886,58532.70379102774,50.7685431765161
2024-08-28 22:40:00,1724859600000,58744.0,58754.94,58704.0,58719.36,0.0024816471471984258,58660.31714285714,58674.24928571429,58673.88761904762,58697.18681861102,71.91258042880341,69.05283273793584,-43.51921429638605,-66.49952851814656,58673.88761904762,58811.993284523494,58535.78195357175,48.84001691412011
2024-08-28 22:41:00,1724859660000,58719.37,58784.0,58719.36,58783.0,0.0026419067576969376,58690.31857142857,58680.74857142858,58687.31142857143,58699.40414391021,73.2040172923172,60.67604661595549,-32.46508247902966,-59.692639306937956,58687.31142857143,58808.66352180334,58565.959335339525,53.728952734033655
2024-08-28 22:42:00,1724859720000,58782.99,58804.98,58744.0,58744.01,0.0014833694188247275,58714.60571428571,58686.749285714286,58692.78857142857,58707.76375381491,53.815535508029306,60.33863217658412,-26.544541409122758,-53.063019724737266,58692.78857142857,58813.46583578174,58572.11130707541,50.54221748903042
2024-08-28 22:43:00,1724859780000,58744.01,58770.2,58719.0,58729.01,3.8313027996095816e-05,58729.020000000004,58686.11357142857,58693.83666666667,58711.38838791433,37.96543296354109,60.787321568047595,-22.799934930357267,-47.0104027639348,58693.83666666667,58815.41130980277,58572.26202353057,49.330024830564014
2024-08-28 22:44:00,1724859840000,58729.0,58781.1,58729.0,58758.6,0.0002485360206999616,58743.53428571428,58686.249285714286,58694.958571428564,58713.15055327125,21.839143649537778,61.79486704363811,-17.24599914416467,-41.057522038464995,58694.958571428564,58818.54830551584,58571.36883734129,51.786564734817624
2024-08-28 22:45:00,1724859900000,58758.6,58784.0,58711.1,58723.22,6.573641129604584e-05,58743.02857142857,58688.192857142865,58698.58761904761,58717.695507573546,22.327831982965158,61.07175492100318,-15.520253087343008,-35.950068247200186,58698.58761904761,58820.731128889616,58576.44410920561,48.74365697694881
2024-08-28 22:46:00,1724859960000,58723.22,58726.28,58665.0,58689.0,-0.0015991017811271967,58735.17142857143,58690.85214285715,58695.96809523809,58718.247957869615,30.213662710668164,60.199590831451346,-16.72094799268234,-32.10424419566989,58695.96809523809,58816.36727690099,58575.56891357518,45.9324174677228
2024-08-28 22:47:00,1724860020000,58688.99,58689.0,58655.98,58664.0,-0.0013620112076108192,58727.26285714286,58693.79,58691.92047619047,58715.32315706325,40.527243806922364,59.30655246130865,-19.465305573634396,-29.576456470933245,58691.92047619047,58810.533581113086,58573.30737126785,43.93866480103681
